time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.Zone,.Letter,.Quality
2022/10/11/16:50:28.074829,257,1665546628,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:29.073049,258,1665546629,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:30.080876,259,1665546630,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:50:31.078160,260,1665546631,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:32.079446,261,1665546632,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:33.070806,262,1665546633,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:34.086272,263,1665546634,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:35.074785,264,1665546635,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:36.073724,265,1665546636,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:50:37.080141,266,1665546637,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:50:38.077126,267,1665546638,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:39.080209,268,1665546639,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:40.084876,269,1665546640,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:41.076533,270,1665546641,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:42.072319,271,1665546642,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:43.072877,272,1665546643,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:44.083357,273,1665546644,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:45.081453,274,1665546645,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:50:46.082064,275,1665546646,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:50:47.079943,276,1665546647,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:50:48.073267,277,1665546648,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:49.079269,278,1665546649,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:50:50.083940,279,1665546650,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:50:51.074086,280,1665546651,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:50:52.086106,281,1665546652,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:53.075941,282,1665546653,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:50:54.083999,283,1665546654,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:55.080593,284,1665546655,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:56.079700,285,1665546656,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:57.079106,286,1665546657,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:58.073484,287,1665546658,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:50:59.088813,288,1665546659,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:00.072707,289,1665546660,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:01.083152,290,1665546661,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:02.084197,291,1665546662,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:03.084401,292,1665546663,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:04.089602,293,1665546664,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:05.091594,294,1665546665,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:06.085655,295,1665546666,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:07.081911,296,1665546667,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:08.079665,297,1665546668,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:09.073588,298,1665546669,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:10.079646,299,1665546670,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:11.089858,300,1665546671,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:12.087251,301,1665546672,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:13.086808,302,1665546673,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:14.088672,303,1665546674,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:15.082533,304,1665546675,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:16.083279,305,1665546676,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:17.078768,306,1665546677,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:18.071246,307,1665546678,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:19.079681,308,1665546679,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:20.078645,309,1665546680,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:21.081125,310,1665546681,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:22.088620,311,1665546682,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:23.082273,312,1665546683,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:24.093108,313,1665546684,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:25.087003,314,1665546685,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:26.084710,315,1665546686,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:27.083176,316,1665546687,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:28.085992,317,1665546688,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:29.081279,318,1665546689,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:30.088356,319,1665546690,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:31.090798,320,1665546691,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:32.094993,321,1665546692,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:33.086601,322,1665546693,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:34.091872,323,1665546694,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:35.088090,324,1665546695,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:36.085924,325,1665546696,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:37.088721,326,1665546697,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:38.087316,327,1665546698,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:39.087960,328,1665546699,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:40.090428,329,1665546700,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:41.086051,330,1665546701,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:42.089049,331,1665546702,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:43.088928,332,1665546703,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:44.087978,333,1665546704,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:45.082031,334,1665546705,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:46.087961,335,1665546706,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:47.087646,336,1665546707,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:48.095402,337,1665546708,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:49.086017,338,1665546709,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:50.081899,339,1665546710,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:51.090110,340,1665546711,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:52.088167,341,1665546712,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:53.088676,342,1665546713,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:54.094058,343,1665546714,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:55.093114,344,1665546715,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:56.083660,345,1665546716,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:57.088433,346,1665546717,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:51:58.093743,347,1665546718,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:51:59.094159,348,1665546719,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:00.090775,349,1665546720,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:01.096226,350,1665546721,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:02.091723,351,1665546722,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:03.079915,352,1665546723,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:04.099751,353,1665546724,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:05.094740,354,1665546725,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:06.102643,355,1665546726,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:07.100487,356,1665546727,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:08.090937,357,1665546728,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:09.086714,358,1665546729,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:10.093262,359,1665546730,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:11.088592,360,1665546731,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:12.092827,361,1665546732,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:13.097625,362,1665546733,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:14.097252,363,1665546734,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:15.097398,364,1665546735,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:16.095161,365,1665546736,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:17.084031,366,1665546737,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:18.088406,367,1665546738,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:19.105748,368,1665546739,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:20.099335,369,1665546740,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:21.091736,370,1665546741,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:22.098958,371,1665546742,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:23.094215,372,1665546743,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:24.106502,373,1665546744,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:25.088680,374,1665546745,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:26.091278,375,1665546746,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:27.100605,376,1665546747,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:28.085880,377,1665546748,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:29.087871,378,1665546749,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:30.081389,379,1665546750,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:31.087652,380,1665546751,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:32.086224,381,1665546752,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:33.084628,382,1665546753,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:34.118644,383,1665546754,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:35.087272,384,1665546755,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:36.087470,385,1665546756,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:37.094527,386,1665546757,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:38.092804,387,1665546758,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.21875,4689334.5,19,T,4
2022/10/11/16:52:39.083231,388,1665546759,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:40.098876,389,1665546760,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:41.081684,390,1665546761,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:42.082192,391,1665546762,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:43.090443,392,1665546763,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:44.090018,393,1665546764,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:45.087574,394,1665546765,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:46.097507,395,1665546766,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:47.097235,396,1665546767,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:48.081617,397,1665546768,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:49.092032,398,1665546769,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:50.092299,399,1665546770,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:51.088685,400,1665546771,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:52.090153,401,1665546772,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:53.097609,402,1665546773,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:54.095817,403,1665546774,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:55.088605,404,1665546775,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:56.087478,405,1665546776,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:57.081920,406,1665546777,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:58.088824,407,1665546778,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:52:59.083771,408,1665546779,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:00.081954,409,1665546780,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:01.091854,410,1665546781,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:02.099604,411,1665546782,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:03.087150,412,1665546783,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:04.090299,413,1665546784,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:05.097173,414,1665546785,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:06.089603,415,1665546786,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:07.091419,416,1665546787,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:08.088636,417,1665546788,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:09.086437,418,1665546789,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:10.088048,419,1665546790,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:11.093511,420,1665546791,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:12.092242,421,1665546792,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:13.089075,422,1665546793,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:14.100300,423,1665546794,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:15.084900,424,1665546795,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:16.094265,425,1665546796,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:17.091563,426,1665546797,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:18.086193,427,1665546798,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:19.098340,428,1665546799,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:20.096737,429,1665546800,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:21.088104,430,1665546801,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:22.099478,431,1665546802,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:23.098766,432,1665546803,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:24.083604,433,1665546804,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:25.094346,434,1665546805,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:26.096316,435,1665546806,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:27.098587,436,1665546807,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:28.093170,437,1665546808,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:29.087611,438,1665546809,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:30.095107,439,1665546810,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:31.089886,440,1665546811,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:32.091662,441,1665546812,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:33.089167,442,1665546813,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:34.097063,443,1665546814,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:35.086812,444,1665546815,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:36.098443,445,1665546816,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
2022/10/11/16:53:37.097095,446,1665546817,0,GPS1_Frame,42.337276458740234,-71.08708953857422,7.5,328064.1875,4689334.5,19,T,4
